signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.15,70,30,0.4056603773584906,-9.433962264150942,86,212,196,17,117,213,0.6454545454545455
0.15,70,35,0.4056603773584906,-9.433962264150942,86,212,196,17,117,213,0.6454545454545455
0.1,70,20,0.4055299539170507,-9.447004608294929,88,217,200,18,112,218,0.6606060606060606
0.35,70,35,0.4049079754601227,-9.509202453987731,66,163,158,6,166,164,0.49696969696969695
0.35,70,20,0.4049079754601227,-9.509202453987731,66,163,158,6,166,164,0.49696969696969695
0.35,70,30,0.4049079754601227,-9.509202453987731,66,163,158,6,166,164,0.49696969696969695
0.35,70,25,0.4049079754601227,-9.509202453987731,66,163,158,6,166,164,0.49696969696969695
0.2,75,35,0.40425531914893614,-9.574468085106385,95,235,222,14,94,236,0.7151515151515152
0.2,75,30,0.40425531914893614,-9.574468085106385,95,235,222,14,94,236,0.7151515151515152
0.2,75,25,0.40425531914893614,-9.574468085106385,95,235,222,14,94,236,0.7151515151515152
0.2,75,20,0.40425531914893614,-9.574468085106385,95,235,222,14,94,236,0.7151515151515152
0.1,75,20,0.404,-9.599999999999998,101,250,233,18,79,251,0.7606060606060606
0.2,70,25,0.4039408866995074,-9.60591133004926,82,203,190,14,126,204,0.6181818181818182
0.2,70,35,0.4039408866995074,-9.60591133004926,82,203,190,14,126,204,0.6181818181818182
0.2,70,30,0.4039408866995074,-9.60591133004926,82,203,190,14,126,204,0.6181818181818182
0.2,70,20,0.4039408866995074,-9.60591133004926,82,203,190,14,126,204,0.6181818181818182
0.3,75,35,0.40384615384615385,-9.615384615384615,84,208,202,7,121,209,0.6333333333333333
0.3,75,25,0.40384615384615385,-9.615384615384615,84,208,202,7,121,209,0.6333333333333333
0.3,75,20,0.40384615384615385,-9.615384615384615,84,208,202,7,121,209,0.6333333333333333
0.3,75,30,0.40384615384615385,-9.615384615384615,84,208,202,7,121,209,0.6333333333333333
0.2,80,20,0.4031620553359684,-9.683794466403162,102,253,240,14,76,254,0.7696969696969697
0.2,80,25,0.4031620553359684,-9.683794466403162,102,253,240,14,76,254,0.7696969696969697
0.2,80,30,0.4031620553359684,-9.683794466403162,102,253,240,14,76,254,0.7696969696969697
0.2,80,35,0.4031620553359684,-9.683794466403162,102,253,240,14,76,254,0.7696969696969697
0.1,70,35,0.4027777777777778,-9.722222222222221,87,216,200,17,113,217,0.6575757575757576
0.1,70,25,0.4027777777777778,-9.722222222222221,87,216,200,17,113,217,0.6575757575757576
0.1,70,30,0.4027777777777778,-9.722222222222221,87,216,200,17,113,217,0.6575757575757576
0.1,75,30,0.40160642570281124,-9.839357429718875,100,249,233,17,80,250,0.7575757575757576
0.1,75,25,0.40160642570281124,-9.839357429718875,100,249,233,17,80,250,0.7575757575757576
0.1,75,35,0.40160642570281124,-9.839357429718875,100,249,233,17,80,250,0.7575757575757576
0.15,80,30,0.4015151515151515,-9.848484848484851,106,264,248,17,65,265,0.803030303030303
0.15,80,35,0.4015151515151515,-9.848484848484851,106,264,248,17,65,265,0.803030303030303
0.15,80,25,0.4015151515151515,-9.848484848484851,106,264,248,17,65,265,0.803030303030303
0.15,80,20,0.4015151515151515,-9.848484848484851,106,264,248,17,65,265,0.803030303030303
0.3,80,35,0.4009009009009009,-9.909909909909908,89,222,216,7,107,223,0.6757575757575758
0.3,80,30,0.4009009009009009,-9.909909909909908,89,222,216,7,107,223,0.6757575757575758
0.3,80,25,0.4009009009009009,-9.909909909909908,89,222,216,7,107,223,0.6757575757575758
0.3,80,20,0.4009009009009009,-9.909909909909908,89,222,216,7,107,223,0.6757575757575758
0.1,80,20,0.4,-9.999999999999998,108,270,253,18,59,271,0.8212121212121212
0.35,75,30,0.39896373056994816,-10.103626943005183,77,193,188,6,136,194,0.5878787878787879
0.35,75,35,0.39896373056994816,-10.103626943005183,77,193,188,6,136,194,0.5878787878787879
