signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.35,80,35,0.4024896265560166,-9.75103734439834,97,241,241,0,89,241,0.7303030303030303
0.35,80,30,0.4024896265560166,-9.75103734439834,97,241,241,0,89,241,0.7303030303030303
0.15,65,35,0.4021164021164021,-9.788359788359791,76,189,189,1,140,190,0.5757575757575758
0.15,65,30,0.4021164021164021,-9.788359788359791,76,189,189,1,140,190,0.5757575757575758
0.15,65,25,0.4021164021164021,-9.788359788359791,76,189,189,1,140,190,0.5757575757575758
0.3,75,35,0.401673640167364,-9.832635983263598,96,239,240,0,90,240,0.7272727272727273
0.3,75,30,0.401673640167364,-9.832635983263598,96,239,240,0,90,240,0.7272727272727273
0.3,75,25,0.401673640167364,-9.832635983263598,96,239,240,0,90,240,0.7272727272727273
0.3,75,20,0.401673640167364,-9.832635983263598,96,239,240,0,90,240,0.7272727272727273
0.2,65,20,0.4010989010989011,-9.890109890109889,73,182,182,1,147,183,0.5545454545454546
0.1,65,20,0.4,-9.999999999999998,78,195,194,2,134,196,0.593939393939394
0.35,70,35,0.3978494623655914,-10.215053763440862,74,186,186,0,144,186,0.5636363636363636
0.35,70,30,0.3978494623655914,-10.215053763440862,74,186,186,0,144,186,0.5636363636363636
0.35,70,25,0.3978494623655914,-10.215053763440862,74,186,186,0,144,186,0.5636363636363636
0.35,70,20,0.3978494623655914,-10.215053763440862,74,186,186,0,144,186,0.5636363636363636
0.2,65,25,0.39779005524861877,-10.220994475138124,72,181,182,0,148,182,0.5515151515151515
0.2,65,35,0.39779005524861877,-10.220994475138124,72,181,182,0,148,182,0.5515151515151515
0.2,65,30,0.39779005524861877,-10.220994475138124,72,181,182,0,148,182,0.5515151515151515
0.1,65,30,0.39690721649484534,-10.309278350515466,77,194,194,1,135,195,0.5909090909090909
0.1,65,35,0.39690721649484534,-10.309278350515466,77,194,194,1,135,195,0.5909090909090909
0.1,65,25,0.39690721649484534,-10.309278350515466,77,194,194,1,135,195,0.5909090909090909
0.3,80,35,0.3953488372093023,-10.46511627906977,102,258,259,0,71,259,0.7848484848484848
0.3,80,20,0.3953488372093023,-10.46511627906977,102,258,259,0,71,259,0.7848484848484848
