date,state,regime,confidence,prob_sideways,prob_bear,prob_bull
2025-06-28,1,bear,0.9999968614576259,3.1318601789010654e-06,0.9999968614576259,6.682151399972199e-09
2025-06-29,1,bear,0.9999905772597795,9.420859268176319e-06,0.9999905772597795,1.88086040891168e-09
2025-06-30,1,bear,0.9997088088826721,0.0002911906012618313,0.9997088088826721,5.160115260536158e-10
2025-07-01,1,bear,0.9804488888098544,0.019551111185331232,0.9804488888098544,4.798940247484194e-12
2025-07-02,0,sideways,0.9567238419719606,0.9567238419719606,0.04327615802277846,5.328802125879473e-12
2025-07-03,0,sideways,0.9998697717104209,0.9998697717104209,0.00013022828938678534,1.1162453766479018e-13
2025-07-04,0,sideways,0.9999920029241901,0.9999920029241901,7.997075766876253e-06,5.448238609985544e-16
2025-07-05,0,sideways,0.9999953433127042,0.9999953433127042,4.656687194024037e-06,1.7337060792130553e-18
2025-07-06,0,sideways,0.9999996696095059,0.9999996696095059,3.303905184560105e-07,5.5671896528940165e-21
2025-07-07,0,sideways,0.999999884248616,0.999999884248616,1.1575132069903484e-07,2.068280101429581e-21
2025-07-08,0,sideways,0.9999996850122485,0.9999996850122485,3.149876641278923e-07,4.504908968867215e-22
2025-07-09,0,sideways,0.9999999175456685,0.9999999175456685,8.245428970948927e-08,1.0195422634756828e-25
2025-07-10,0,sideways,0.9999999998954081,0.9999999998954081,1.0459825835182317e-10,3.651086236000264e-30
2025-07-11,0,sideways,0.9999999999997726,0.9999999999997726,2.6884689081696753e-13,4.067274777684276e-33
2025-07-12,0,sideways,0.9999999999886313,0.9999999999886313,1.1434712036063833e-11,8.835194536399274e-37
2025-07-13,0,sideways,0.9999999999995453,0.9999999999995453,3.637748420427552e-13,8.20593221991328e-33
2025-07-14,0,sideways,0.999999999763304,0.999999999763304,2.366475515444162e-10,4.0368611613116975e-25
2025-07-15,0,sideways,0.9682576041593292,0.9682576041593292,0.03174239584060864,9.150696832396168e-19
2025-07-16,0,sideways,0.6041618519960078,0.6041618519960078,0.3958381478133722,1.905147494252143e-10
2025-07-17,1,bear,0.9397355373520011,0.0602644623653404,0.9397355373520011,2.827014075930141e-10
