horizons,n_horizons,threshold,train_n_trades,train_return,train_sharpe,train_max_dd,train_win_rate,train_composite,oos_n_trades,oos_return,oos_sharpe,oos_max_dd,oos_win_rate,oos_profit_factor,oos_expectancy,oos_avg_da,oos_composite_score,signal_dist
"[5, 8, 9, 10]",4,0.1,15,-3.344233162278687,-0.6431653946635213,-6.474794534721489,40.0,0.05065197845531769,11,0.30042022612344343,0.22583997282464038,-8.020145325542801,45.45454545454545,1.069052185971913,0.05273227781962109,61.53846153846154,0.16628458837580282,"{'BULLISH': np.int64(21), 'BEARISH': np.int64(53), 'NEUTRAL': np.int64(16)}"
"[5, 8, 9, 10]",4,0.15,15,-3.344233162278687,-0.6431653946635213,-6.474794534721489,40.0,0.05065197845531769,11,0.30042022612344343,0.22583997282464038,-8.020145325542801,45.45454545454545,1.069052185971913,0.05273227781962109,61.53846153846154,0.16628458837580282,"{'BULLISH': np.int64(21), 'BEARISH': np.int64(53), 'NEUTRAL': np.int64(16)}"
"[5, 8, 9, 10]",4,0.2,15,-3.344233162278687,-0.6431653946635213,-6.474794534721489,40.0,0.05065197845531769,11,0.30042022612344343,0.22583997282464038,-8.020145325542801,45.45454545454545,1.069052185971913,0.05273227781962109,61.53846153846154,0.16628458837580282,"{'BULLISH': np.int64(21), 'BEARISH': np.int64(53), 'NEUTRAL': np.int64(16)}"
"[5, 8, 9, 10]",4,0.25,15,-3.344233162278687,-0.6431653946635213,-6.474794534721489,40.0,0.05065197845531769,11,0.30042022612344343,0.22583997282464038,-8.020145325542801,45.45454545454545,1.069052185971913,0.05273227781962109,61.53846153846154,0.16628458837580282,"{'BULLISH': np.int64(21), 'BEARISH': np.int64(53), 'NEUTRAL': np.int64(16)}"
"[5, 8, 9, 10]",4,0.3,15,-3.344233162278687,-0.6431653946635213,-6.474794534721489,40.0,0.05065197845531769,11,0.30042022612344343,0.22583997282464038,-8.020145325542801,45.45454545454545,1.069052185971913,0.05273227781962109,61.53846153846154,0.16628458837580282,"{'BULLISH': np.int64(21), 'BEARISH': np.int64(53), 'NEUTRAL': np.int64(16)}"
"[5, 8, 9]",3,0.35,17,-6.98255271472803,-1.2792083721105068,-9.925221490147356,41.17647058823529,-0.026313878730622506,10,1.6136436767408835,0.9349151051276656,-3.858664382965524,30.0,1.41589621501866,0.17489466692476408,69.23076923076923,0.14840417821944135,"{'BULLISH': np.int64(7), 'BEARISH': np.int64(35), 'NEUTRAL': np.int64(48)}"
"[5, 8, 9]",3,0.4,17,-6.98255271472803,-1.2792083721105068,-9.925221490147356,41.17647058823529,-0.026313878730622506,10,1.6136436767408835,0.9349151051276656,-3.858664382965524,30.0,1.41589621501866,0.17489466692476408,69.23076923076923,0.14840417821944135,"{'BULLISH': np.int64(7), 'BEARISH': np.int64(35), 'NEUTRAL': np.int64(48)}"
"[5, 8, 9]",3,0.45,17,-6.98255271472803,-1.2792083721105068,-9.925221490147356,41.17647058823529,-0.026313878730622506,10,1.6136436767408835,0.9349151051276656,-3.858664382965524,30.0,1.41589621501866,0.17489466692476408,69.23076923076923,0.14840417821944135,"{'BULLISH': np.int64(7), 'BEARISH': np.int64(35), 'NEUTRAL': np.int64(48)}"
"[5, 8, 9]",3,0.5,17,-6.98255271472803,-1.2792083721105068,-9.925221490147356,41.17647058823529,-0.026313878730622506,10,1.6136436767408835,0.9349151051276656,-3.858664382965524,30.0,1.41589621501866,0.17489466692476408,69.23076923076923,0.14840417821944135,"{'BULLISH': np.int64(7), 'BEARISH': np.int64(35), 'NEUTRAL': np.int64(48)}"
"[5, 8, 9]",3,0.6,17,-6.98255271472803,-1.2792083721105068,-9.925221490147356,41.17647058823529,-0.026313878730622506,10,1.6136436767408835,0.9349151051276656,-3.858664382965524,30.0,1.41589621501866,0.17489466692476408,69.23076923076923,0.14840417821944135,"{'BULLISH': np.int64(7), 'BEARISH': np.int64(35), 'NEUTRAL': np.int64(48)}"
