signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.15,65,20,0.3282828282828283,-17.17171717171717,65,198,186,13,131,199,0.603030303030303
0.15,65,25,0.3282828282828283,-17.17171717171717,65,198,186,13,131,199,0.603030303030303
0.15,65,30,0.3282828282828283,-17.17171717171717,65,198,186,13,131,199,0.603030303030303
0.15,65,35,0.3282828282828283,-17.17171717171717,65,198,186,13,131,199,0.603030303030303
0.1,65,20,0.3282828282828283,-17.17171717171717,65,198,186,13,131,199,0.603030303030303
0.25,65,20,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.2,65,20,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.2,65,35,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.2,65,30,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.2,65,25,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.25,65,35,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.25,65,30,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.25,65,25,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.3,65,20,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.3,65,25,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.3,65,30,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.3,65,35,0.324468085106383,-17.5531914893617,61,188,184,4,142,188,0.5696969696969697
0.4,70,35,0.31794871794871793,-18.205128205128208,62,195,195,0,135,195,0.5909090909090909
0.4,70,30,0.31794871794871793,-18.205128205128208,62,195,195,0,135,195,0.5909090909090909
0.4,70,25,0.31794871794871793,-18.205128205128208,62,195,195,0,135,195,0.5909090909090909
0.4,70,20,0.31794871794871793,-18.205128205128208,62,195,195,0,135,195,0.5909090909090909
0.35,70,20,0.31794871794871793,-18.205128205128208,62,195,195,0,135,195,0.5909090909090909
0.35,70,35,0.31794871794871793,-18.205128205128208,62,195,195,0,135,195,0.5909090909090909
0.35,70,30,0.31794871794871793,-18.205128205128208,62,195,195,0,135,195,0.5909090909090909
0.35,70,25,0.31794871794871793,-18.205128205128208,62,195,195,0,135,195,0.5909090909090909
0.15,70,35,0.3150684931506849,-18.493150684931507,69,219,207,13,110,220,0.6666666666666666
0.15,70,30,0.3150684931506849,-18.493150684931507,69,219,207,13,110,220,0.6666666666666666
0.1,70,20,0.3150684931506849,-18.493150684931507,69,219,207,13,110,220,0.6666666666666666
0.1,70,25,0.3150684931506849,-18.493150684931507,69,219,207,13,110,220,0.6666666666666666
0.1,70,30,0.3150684931506849,-18.493150684931507,69,219,207,13,110,220,0.6666666666666666
0.1,70,35,0.3150684931506849,-18.493150684931507,69,219,207,13,110,220,0.6666666666666666
0.15,70,20,0.3150684931506849,-18.493150684931507,69,219,207,13,110,220,0.6666666666666666
0.15,70,25,0.3150684931506849,-18.493150684931507,69,219,207,13,110,220,0.6666666666666666
0.3,70,30,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.3,70,25,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.2,70,20,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.2,70,25,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.2,70,30,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.25,70,20,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.3,70,20,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.25,70,35,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.2,70,35,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.25,70,25,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.25,70,30,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
0.3,70,35,0.3125,-18.75,65,208,204,4,122,208,0.6303030303030303
