signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.1,70,25,0.3858267716535433,-11.41732283464567,98,254,255,0,75,255,0.7727272727272727
0.1,70,30,0.3858267716535433,-11.41732283464567,98,254,255,0,75,255,0.7727272727272727
0.1,70,35,0.3858267716535433,-11.41732283464567,98,254,255,0,75,255,0.7727272727272727
0.15,70,35,0.3858267716535433,-11.41732283464567,98,254,255,0,75,255,0.7727272727272727
0.15,70,20,0.3858267716535433,-11.41732283464567,98,254,255,0,75,255,0.7727272727272727
0.2,70,35,0.383399209486166,-11.660079051383399,97,253,254,0,76,254,0.7696969696969697
0.2,70,20,0.383399209486166,-11.660079051383399,97,253,254,0,76,254,0.7696969696969697
0.2,70,25,0.383399209486166,-11.660079051383399,97,253,254,0,76,254,0.7696969696969697
0.2,70,30,0.383399209486166,-11.660079051383399,97,253,254,0,76,254,0.7696969696969697
0.25,75,20,0.38235294117647056,-11.764705882352944,104,272,273,0,57,273,0.8272727272727273
0.25,75,35,0.38235294117647056,-11.764705882352944,104,272,273,0,57,273,0.8272727272727273
0.25,75,30,0.38235294117647056,-11.764705882352944,104,272,273,0,57,273,0.8272727272727273
0.25,75,25,0.38235294117647056,-11.764705882352944,104,272,273,0,57,273,0.8272727272727273
0.3,75,25,0.3814814814814815,-11.851851851851853,103,270,271,0,59,271,0.8212121212121212
0.3,75,20,0.3814814814814815,-11.851851851851853,103,270,271,0,59,271,0.8212121212121212
0.3,75,30,0.3814814814814815,-11.851851851851853,103,270,271,0,59,271,0.8212121212121212
0.3,75,35,0.3814814814814815,-11.851851851851853,103,270,271,0,59,271,0.8212121212121212
0.1,75,20,0.3804347826086957,-11.956521739130432,105,276,277,0,53,277,0.8393939393939394
0.1,75,35,0.3804347826086957,-11.956521739130432,105,276,277,0,53,277,0.8393939393939394
0.1,75,30,0.3804347826086957,-11.956521739130432,105,276,277,0,53,277,0.8393939393939394
0.15,75,30,0.3804347826086957,-11.956521739130432,105,276,277,0,53,277,0.8393939393939394
0.1,75,25,0.3804347826086957,-11.956521739130432,105,276,277,0,53,277,0.8393939393939394
0.15,75,35,0.3804347826086957,-11.956521739130432,105,276,277,0,53,277,0.8393939393939394
